from_id,to_id
v21|SMPL003|202604|202605,SMPL003|202604|202605|rec_managed__unified_managed_account|BILLABLE_DAYS|2
v21|SMPL003|202605|202606,SMPL003|202605|202606|nonrec_structured_products__structured_products|ONE_TIME|1
v21|SMPL003|202605|202606,SMPL003|202605|202606|rec_trails__mac|TIMING|1
v21|SMPL003|202605|202606,SMPL003|202605|202606|rec_managed__unified_managed_account|BASELINE_LIMITED|1
v21|SMPL003|202605|202606,SMPL003|202605|202606|rec_managed__unified_managed_account|DEAL_SIZE|2
v21|SMPL003|202605|202606,SMPL003|202605|202606|rec_managed__unified_managed_account|VOLUME|3
v22|SMPL001|202604|202605,SMPL001|202604|202605|nonrec_structured_products__structured_products|ONE_TIME|1
v22|SMPL001|202604|202605,SMPL001|202604|202605|rec_trails__mac|TIMING|1
v22|SMPL001|202604|202605,SMPL001|202604|202605|rec_managed__unified_managed_account|VOLUME|1
v22|SMPL001|202604|202605,SMPL001|202604|202605|rec_managed__unified_managed_account|DEAL_SIZE|2
v22|SMPL001|202604|202605,SMPL001|202604|202605|rec_managed__unified_managed_account|LOST_ACCOUNT|3
v22|SMPL001|202605|202606,SMPL001|202605|202606|nonrec_structured_products__structured_products|ONE_TIME|1
v22|SMPL001|202605|202606,SMPL001|202605|202606|rec_trails__mac|TIMING|1
v22|SMPL001|202605|202606,SMPL001|202605|202606|rec_managed__unified_managed_account|HOUSEHOLD|1
v22|SMPL001|202605|202606,SMPL001|202605|202606|rec_managed__unified_managed_account|MIX|2
v22|SMPL001|202605|202606,SMPL001|202605|202606|rec_managed__unified_managed_account|DEAL_SIZE|3
v22|SMPL001|202606|202607,SMPL001|202606|202607|nonrec_structured_products__structured_products|ONE_TIME|1
v22|SMPL001|202606|202607,SMPL001|202606|202607|rec_trails__mac|TIMING|1
v22|SMPL001|202606|202607,SMPL001|202606|202607|rec_managed__unified_managed_account|BASELINE_LIMITED|1
v22|SMPL001|202606|202607,SMPL001|202606|202607|rec_cash_management__money_market_funds|FEE_RATE|1
v22|SMPL001|202606|202607,SMPL001|202606|202607|rec_cash_management__money_market_funds|DEAL_SIZE|2
v23|SMPL002|202604|202605,SMPL002|202604|202605|nonrec_structured_products__structured_products|ONE_TIME|1
v23|SMPL002|202604|202605,SMPL002|202604|202605|rec_managed__unified_managed_account|VOLUME|1
v23|SMPL002|202604|202605,SMPL002|202604|202605|rec_trails__mac|TIMING|1
v23|SMPL002|202604|202605,SMPL002|202604|202605|rec_managed__unified_managed_account|DEAL_SIZE|2
v23|SMPL002|202604|202605,SMPL002|202604|202605|rec_managed__unified_managed_account|BILLABLE_DAYS|3
v23|SMPL002|202605|202606,SMPL002|202605|202606|nonrec_structured_products__structured_products|ONE_TIME|1
v23|SMPL002|202605|202606,SMPL002|202605|202606|rec_trails__mac|TIMING|1
v23|SMPL002|202605|202606,SMPL002|202605|202606|rec_managed__unified_managed_account|VOLUME|1
v23|SMPL002|202605|202606,SMPL002|202605|202606|rec_managed__unified_managed_account|NEW_ACCOUNT|2
v23|SMPL002|202605|202606,SMPL002|202605|202606|rec_managed__unified_managed_account|MIX|3
v23|SMPL002|202606|202607,SMPL002|202606|202607|rec_trails__mac|TIMING|1
v23|SMPL002|202606|202607,SMPL002|202606|202607|rec_managed__unified_managed_account|BASELINE_LIMITED|1
v23|SMPL002|202606|202607,SMPL002|202606|202607|rec_managed__unified_managed_account|MIX|2
v23|SMPL002|202606|202607,SMPL002|202606|202607|rec_managed__unified_managed_account|HOUSEHOLD|3
v23|SMPL002|202606|202607,SMPL002|202606|202607|rec_managed__unified_managed_account|VOLUME|4
v24|SMPL003|202604|202605,SMPL003|202604|202605|nonrec_structured_products__structured_products|ONE_TIME|1
v24|SMPL003|202604|202605,SMPL003|202604|202605|rec_trails__mac|TIMING|1
v24|SMPL003|202604|202605,SMPL003|202604|202605|nonrec_annuities__variable|ONE_TIME|1
v24|SMPL003|202604|202605,SMPL003|202604|202605|rec_managed__unified_managed_account|LOST_ACCOUNT|1
v24|SMPL003|202604|202605,SMPL003|202604|202605|rec_managed__advisory|VOLUME|1
v24|SMPL003|202605|202606,SMPL003|202605|202606|nonrec_structured_products__structured_products|ONE_TIME|1
v24|SMPL003|202605|202606,SMPL003|202605|202606|rec_trails__mac|TIMING|1
v24|SMPL003|202605|202606,SMPL003|202605|202606|rec_managed__unified_managed_account|VOLUME|1
v24|SMPL003|202605|202606,SMPL003|202605|202606|rec_managed__unified_managed_account|DEAL_SIZE|2
v24|SMPL003|202605|202606,SMPL003|202605|202606|rec_managed__unified_managed_account|NEW_ACCOUNT|3
v24|SMPL003|202606|202607,SMPL003|202606|202607|rec_trails__annuities|CLAWBACK|1
v24|SMPL003|202606|202607,SMPL003|202606|202607|rec_trails__mac|TIMING|1
v24|SMPL003|202606|202607,SMPL003|202606|202607|rec_managed__unified_managed_account|BASELINE_LIMITED|1
v24|SMPL003|202606|202607,SMPL003|202606|202607|rec_trails__mutual_funds|DEAL_SIZE|1
v24|SMPL003|202606|202607,SMPL003|202606|202607|rec_trails__mutual_funds|VOLUME|2
